param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,k,ID
0.36897,1.06148,0.00727,2.23346,0.97073,0.79819,0.46552,1.81061,2.37657,0.8026,1.30607,0.47227,0.08726,0.77082,0.00304,0.00055,2.18345,1.66125,0.00394,0.05362,808
0.12653,1.51555,0.0535,2.37298,1.47387,1.3991,0.63135,2.2298,2.43361,1.87879,1.20335,0.53888,0.15931,0.66676,0.0055,0.00051,2.40706,2.36613,0.06331,0.06802,809
0.27291,1.56981,0.44423,2.15211,0.96199,1.39989,0.96773,1.03935,1.60131,1.35005,1.28888,0.49159,0.05696,0.83093,0.02021,0.00228,1.13946,1.34612,0.02624,0.03402,810
0.08291,1.94846,0.00422,1.91519,1.66351,2.24542,0.26858,2.41315,1.33995,0.93959,1.52731,0.3863,0.15152,0.8229,8e-05,0.00017,2.16526,0.00806,0.00073,0.02301,811
0.21788,1.86007,0.01453,1.49363,1.52063,1.64345,0.02786,2.09862,0.90162,0.76098,1.01371,0.57659,0.0705,0.61745,0.00057,0.00084,1.83992,0.21998,0.08171,0.00629,812
0.18833,2.43127,0.19873,2.33009,1.47629,0.98942,1.04065,1.23943,1.17057,1.00878,1.1531,0.52974,0.06085,0.7587,0.00585,5e-05,1.39613,0.60676,0.00437,0.03559,813
0.25361,0.97837,0.00036,1.99991,0.92366,0.04538,0.67181,0.90632,1.7937,0.84541,1.33927,0.49659,0.19128,0.74572,0.01161,0.00124,2.14878,2.11112,0.04955,0.04924,814
0.12637,2.04363,0.00192,1.89064,1.60287,1.36185,1.43411,2.29272,2.60503,1.88867,1.18614,0.51944,0.15014,0.67794,4e-05,5e-05,2.19895,1.90959,0.04685,0.00748,815
0.07352,2.06208,0.04459,1.91434,1.48143,1.18319,1.15086,2.4954,2.13271,1.14355,1.24422,0.49023,0.10487,0.75147,0.0044,9e-05,1.92055,0.59277,0.01305,0.01319,816
0.05344,2.20032,0.00073,2.12464,1.69363,1.77544,1.17746,1.53722,2.1439,1.88601,1.42352,0.57014,0.23506,0.74967,0.00068,1e-05,2.42185,2.27779,0.05183,0.00626,817
0.19776,1.33044,0.19126,1.5623,0.72243,0.69058,0.95289,1.25459,1.5325,1.05486,1.02594,0.76794,0.33786,0.458,0.00907,0.00015,1.0634,1.32306,0.18153,0.02152,818
0.30092,1.32025,0.2584,2.66398,1.29915,1.81829,0.28118,1.39388,1.65308,1.41484,1.34198,0.52014,0.37679,0.48187,0.01106,0.00063,2.21266,1.55948,0.12749,0.04644,819
0.34631,1.20113,0.00011,1.69217,0.9637,1.21268,1.13895,1.512,2.33925,1.84614,1.23335,0.53979,0.22392,0.60621,0.00825,0.00063,1.40714,2.12433,0.09337,0.06986,820
0.05031,1.67871,0.07084,1.52811,0.85768,0.77815,1.00563,1.79495,1.40211,0.96589,1.13634,0.62675,0.27122,0.57941,0.00074,0.0,0.87987,0.46265,0.09068,0.04302,821
0.05362,1.859,0.00315,1.80243,1.16552,2.13634,0.78986,2.18995,2.05726,1.29492,1.21518,0.4646,0.0448,0.78905,0.00649,0.00044,1.52751,0.81311,3e-05,0.01584,822
0.27767,2.07392,0.00026,2.07244,1.2326,1.76698,0.847,1.7086,1.58043,1.21537,1.36983,0.56514,0.35016,0.65183,0.0016,0.00133,1.4827,0.87361,0.07012,0.03214,823
0.30895,1.47997,0.01856,1.86104,1.25439,1.62504,0.62825,2.40561,2.35585,1.36372,1.35064,0.47438,0.20324,0.75213,0.00152,0.00025,1.99199,1.41828,0.01057,0.02564,824
0.30998,2.16478,0.0,1.92138,1.85005,2.00543,0.93449,1.69701,1.36897,1.49349,1.51395,0.35297,0.00784,0.84861,0.00146,0.00037,2.07621,0.84568,0.00434,0.03567,825
0.12311,1.62873,0.00511,2.20443,0.99488,0.99368,0.94421,1.73943,2.36543,0.96911,1.1463,0.5183,0.01909,0.73072,0.00101,0.00271,1.80597,1.3763,0.00135,0.02865,826
0.22447,1.30982,0.00586,2.25441,1.21399,1.09962,0.09138,2.17404,1.74349,0.90079,1.07377,0.55197,0.08753,0.63304,0.00013,0.00019,2.27928,1.26356,0.06529,0.05496,827
0.28912,2.09877,0.00775,1.89412,1.30536,1.44027,1.63499,1.57478,1.87921,1.45053,1.41231,0.40804,0.00393,0.88964,0.02253,0.0,1.23442,0.69041,0.0033,0.0396,828
0.06175,1.177,0.00015,1.83552,0.85019,2.14878,0.31373,1.78252,2.10473,1.2491,1.48,0.37949,0.0102,0.85404,0.01276,0.00025,1.69872,1.62831,0.00019,0.03899,829
0.0634,1.89955,0.00296,2.66349,1.51158,0.6018,1.22554,1.02227,2.10667,1.49426,1.11335,0.53517,0.00287,0.71252,0.00422,0.0017,2.46813,2.1534,0.02095,0.04612,830
0.20678,1.2782,0.02933,1.56352,0.61123,1.78946,0.58917,1.91202,1.79129,0.85306,1.28808,0.46451,0.01218,0.81887,0.01493,0.00244,0.92067,0.5462,0.00134,0.04516,831
0.14972,1.36628,0.45003,2.28315,0.85234,0.92684,0.7423,2.3198,2.55187,0.94442,1.50626,0.52126,0.43946,0.68353,0.00104,0.00143,1.48031,1.1307,0.04395,0.04018,832
0.07479,1.47743,0.08611,1.67117,1.29009,2.16616,0.01464,2.13023,1.68235,1.69831,1.06933,0.55059,0.1003,0.65363,0.01039,0.00078,1.94658,1.83154,0.07784,0.01791,833
0.06582,1.46173,0.00749,1.72661,1.03318,2.25748,0.58368,2.28138,2.53835,1.85386,1.23441,0.5381,0.09618,0.65726,0.00994,0.00486,1.60468,2.09262,0.09567,0.03328,834
0.24206,1.94672,0.42223,2.1877,1.01987,1.64876,0.68671,1.16491,1.33582,1.15736,1.03212,0.60462,0.08304,0.54605,0.00217,0.00134,1.19504,1.17391,0.08907,0.00502,835
0.16978,1.22442,0.09091,2.41714,1.06582,1.34106,0.22304,2.18089,2.14121,1.0381,1.50764,0.46156,0.15673,0.79236,0.00064,0.00027,2.09953,1.44244,0.01581,0.07473,836
0.10928,1.699,0.08283,2.21751,0.97925,1.08275,1.03448,1.25921,1.77025,1.16046,1.30602,0.54623,0.08929,1.09265,0.15607,5e-05,1.45479,1.35717,0.14673,0.06906,837
0.3267,2.00787,0.08017,2.14276,1.60063,1.32485,0.79303,1.78944,1.41105,1.24078,1.3629,0.51751,0.27252,0.72703,0.00043,0.00013,1.7943,0.77057,0.03611,0.04655,838
0.18885,1.72861,0.00839,1.81184,1.43807,1.93126,0.99962,2.04895,2.24752,2.09296,1.10854,0.5185,0.00604,0.7679,0.002,0.00088,1.95714,2.12271,0.01791,0.02963,839
0.22313,1.72194,0.00599,1.76729,1.22752,1.5215,0.94222,1.95912,2.16924,1.35406,1.40887,0.67071,0.41189,0.60963,8e-05,0.00223,1.80118,1.39934,0.09631,0.00626,840
0.14655,1.75447,0.01902,2.32838,1.07855,1.42148,0.53227,1.84905,1.72288,0.67598,1.5541,0.43517,0.20427,0.80633,3e-05,0.00144,1.76625,0.5355,0.00065,0.03334,841
0.29255,1.42369,0.39012,2.17444,1.04748,1.28649,0.28392,1.90788,1.44786,0.86769,1.09283,0.54223,0.00626,0.74269,0.02626,4e-05,1.55957,0.84447,0.06348,0.04849,842
0.3063,1.76499,0.01965,1.87237,1.46216,1.23126,1.03657,1.63184,1.72546,1.31818,1.27537,0.46208,0.02636,0.91321,0.05206,0.00791,2.05017,1.24635,0.00036,0.02074,843
0.23816,2.01802,0.01091,1.79872,1.68428,1.94157,0.16854,1.92657,0.92667,0.94116,1.1732,0.46301,0.00042,0.79047,0.00055,0.0009,1.96649,0.31539,0.00039,0.02216,844
0.07606,1.46105,0.08394,1.64886,1.06507,2.08005,0.94625,1.66442,1.99591,1.91173,1.39969,0.42023,0.0951,0.79452,0.01716,0.00024,1.51933,1.94634,0.0283,0.038,845
0.09949,1.59596,0.77328,2.24965,1.0969,1.26703,0.14398,2.3038,1.22555,0.85208,1.52917,0.67373,0.6605,0.56217,4e-05,0.00877,1.29707,0.53553,0.09842,0.05295,846
0.0799,1.36241,0.28266,2.20005,0.93667,1.18771,0.52358,2.01242,1.82074,1.24397,1.00111,0.57807,0.00062,0.70586,0.00718,0.0,1.26484,1.16163,0.06075,0.0802,847
0.07325,2.06519,0.05293,2.64527,1.59558,1.09869,1.37646,1.58194,2.35926,1.76225,1.35894,0.49602,0.10923,0.80717,0.00031,0.00096,2.2342,1.96127,0.00883,0.06769,848
0.18199,1.27791,0.00048,1.97871,0.92216,1.10275,0.32725,1.51809,1.56425,0.60557,1.27497,0.46128,0.00043,0.78426,0.00686,0.00027,1.89496,1.00183,0.02086,0.02494,849
0.05641,1.47257,0.00658,2.32739,1.05315,2.0004,0.07875,1.46364,1.40963,0.92514,1.32521,0.43445,0.02985,0.84457,0.01784,0.00078,2.14405,1.20486,0.0007,0.03199,850
0.09327,2.04153,0.00403,1.94503,1.56186,1.15627,1.58448,1.96346,2.34374,1.73956,1.35689,0.47677,0.15057,0.76263,0.00249,0.0001,1.97724,1.47554,0.0186,0.02027,851
0.17115,1.46922,0.00163,2.09656,1.44989,1.64742,0.04996,1.61729,1.12777,0.99763,1.51271,0.45888,0.2771,0.77851,0.00031,0.00061,2.51088,1.16274,0.00538,0.03381,852
0.05724,2.26612,6e-05,2.4945,0.82341,1.22568,1.07129,1.62224,2.05064,0.48417,1.08793,0.53802,0.0113,0.72438,1e-05,0.0007,1.2476,0.27464,0.00803,0.01207,853
0.14922,1.95447,0.0418,2.04764,1.48373,1.09817,1.28581,2.20046,2.3107,1.35197,1.30169,0.4705,0.13446,0.76377,0.00337,2e-05,2.01219,1.07012,6e-05,0.02115,854
0.22046,1.19274,4e-05,1.94193,1.13397,1.28623,0.27183,2.01612,1.96758,1.07855,1.50103,0.42025,0.11153,1.00495,0.06924,1e-05,2.11757,1.56813,0.02058,0.04344,855
0.26716,1.46342,0.32807,2.19736,1.33607,1.40329,0.00395,2.12417,1.37534,0.77846,1.04726,0.52748,0.00496,0.7333,0.02266,0.013,2.18452,0.78742,0.03368,0.02446,856
0.20155,1.49376,0.02313,1.7408,1.5504,2.11587,0.28831,1.42054,1.36604,1.6599,1.33769,0.37088,0.01313,0.8368,0.00889,0.00048,2.32897,1.93873,8e-05,0.02256,857
0.20062,2.04159,0.05409,2.28685,1.41466,1.23792,0.26154,1.41553,0.84276,0.61215,1.04841,0.53488,0.00501,0.71074,0.00388,0.00033,1.97047,0.45943,0.02922,0.02527,858
0.12412,1.77213,0.13892,2.22836,1.43699,2.108,0.5,2.5512,2.42662,1.80162,1.02219,0.50704,0.02268,0.74288,0.03637,5e-05,2.15014,1.8,0.00182,0.02877,859
0.22752,1.62618,0.01302,1.73388,1.1271,1.19323,1.11205,1.67446,1.6319,1.36942,1.27597,0.45362,0.01241,0.81511,0.00442,0.00304,1.25929,0.90594,0.00177,0.07086,860
0.33331,1.92658,0.07293,1.96863,1.37202,1.99577,0.83308,2.09054,2.29886,1.75019,0.9356,0.63005,0.04863,0.5842,0.00035,0.00061,1.89166,2.0224,0.08363,0.01395,861
0.05058,1.84203,0.02436,1.70638,0.99999,1.70859,0.84791,1.05812,1.00325,1.26855,1.26153,0.47945,0.00143,0.96049,0.09937,0.00046,0.97435,0.90332,0.02358,0.05208,862
0.23809,1.27879,0.00698,1.50849,1.025,1.56136,0.60785,2.04173,1.85017,1.37268,1.42484,0.48279,0.19888,0.80017,0.00021,0.00129,1.54267,1.35454,0.00705,0.03694,863
0.21156,0.7671,0.08078,1.24982,0.6234,0.4813,0.46604,1.53749,1.73223,0.99335,1.58946,0.46742,0.41312,0.75681,0.01962,0.00061,1.28006,1.775,0.04119,0.04663,864
0.29998,1.37691,0.00122,2.1378,1.18165,0.96375,0.76098,1.82489,2.13734,1.1586,1.43675,0.43707,0.13814,0.78474,0.00057,0.00187,1.97111,1.45836,0.00752,0.06229,865
0.29169,1.7497,0.1168,2.38688,1.17651,1.18304,0.72882,1.58519,1.72539,0.99307,1.09165,0.52745,0.00436,0.69328,0.00097,0.00116,1.73403,1.04296,0.04953,0.04589,866
0.27975,1.1564,0.04023,2.09066,1.05549,0.77821,0.44982,1.49203,1.58484,0.92059,1.39516,0.49786,0.16338,0.77277,0.00074,0.00756,1.91901,1.37666,0.02992,0.07336,867
0.06889,2.11644,1e-05,1.97923,1.40614,1.61749,1.2492,1.6957,2.15173,1.84863,1.05936,0.59402,0.12371,0.71975,0.05873,0.0004,1.86546,1.95981,0.12081,0.01356,868
0.07187,2.30418,0.00087,1.99228,1.64583,1.49912,1.01706,2.24105,1.80953,1.16152,1.15109,0.48896,0.02578,0.73752,0.00073,5e-05,1.99283,0.51527,0.01618,0.01245,869
0.16158,1.23684,0.03317,2.14545,0.93376,2.04838,0.20297,1.35127,1.92039,1.01763,1.45255,0.39349,0.02352,0.80682,0.00479,0.00346,2.1479,1.69515,1e-05,0.01676,870
0.30578,1.21958,0.02308,1.46505,0.67583,0.85888,1.38563,1.28926,2.20907,1.20828,1.15995,0.52975,0.00634,0.77081,0.00895,0.00043,1.03674,1.44415,0.007,0.03432,871
0.34359,2.19124,0.08392,2.55876,1.71729,1.10698,1.5054,1.91074,2.47298,1.39562,1.67942,0.22283,0.00424,0.70187,2e-05,2e-05,2.23956,1.19284,0.01199,0.0424,872
0.05001,0.92699,0.38291,2.01229,0.87736,1.19378,0.00938,2.06209,1.80581,0.90163,1.40277,0.39969,0.06707,1.09871,0.10231,2e-05,1.92246,1.47615,0.01085,0.04523,873
0.18278,1.75453,0.12537,1.91217,1.22983,0.63682,1.50892,2.34898,2.28081,1.48634,1.05511,0.55342,0.02737,0.87806,0.12825,0.00019,1.28198,0.81588,0.14594,0.07461,874
0.07175,2.26704,0.0005,1.93382,1.55157,0.71415,1.41168,1.10999,1.25459,1.456,1.11509,0.56616,0.09584,0.75334,0.0013,0.00253,1.41176,1.02932,0.00122,0.05451,875
0.24527,1.75538,0.00359,2.04694,1.52499,1.0001,1.20904,0.7782,1.55028,1.63403,1.39393,0.45025,0.03223,1.10693,0.10439,0.00267,2.27904,2.16596,0.02103,0.04531,876
0.36686,1.37571,0.00197,1.7093,0.91718,0.73794,1.39916,1.29117,2.30347,1.0948,1.37715,0.40555,0.04698,0.91168,0.03912,0.00075,1.59438,1.67334,0.00845,0.01757,877
0.31787,1.13536,0.18544,1.79569,0.97005,1.55147,0.78978,1.95299,2.52644,1.432,1.65657,0.36448,0.11805,0.86673,0.00916,0.00019,1.76982,2.0146,2e-05,0.03556,878
0.22006,1.92105,0.00047,2.4705,1.07568,0.62297,1.08709,1.40819,1.84806,0.78003,1.12107,0.57003,0.07914,0.6637,0.00524,0.00236,1.57397,0.8217,0.06496,0.05077,879
0.27686,1.52371,0.07992,1.47855,1.44767,0.97655,1.19969,1.54633,1.66067,1.74063,1.18488,0.47847,0.06594,0.76392,0.00246,0.00025,1.88995,1.77858,0.01215,0.01252,880
0.33928,1.13085,0.0056,2.44229,0.67787,1.51788,0.47105,1.28455,2.17255,0.90314,1.2894,0.47147,0.01358,0.79546,0.00247,0.0008,1.71529,1.66197,0.02122,0.07325,881
0.12483,1.99856,3e-05,1.9047,1.27241,1.00242,1.1387,1.59178,1.73773,0.92258,1.15381,0.48589,8e-05,0.73932,0.00525,0.00183,1.78944,0.80339,0.02847,0.00504,882
0.18291,2.04643,0.00018,2.55603,1.44532,1.26149,0.82113,1.69897,1.95526,1.02395,1.1671,0.4984,0.02785,0.76904,0.00687,0.00121,2.23622,1.08162,0.02104,0.0257,883
0.25912,1.94986,0.0121,1.7879,1.26112,1.33305,1.42872,1.99988,2.18503,1.13981,1.4178,0.44584,0.14361,0.79059,0.00105,0.00041,1.60243,0.68308,0.00113,0.00687,884
0.35816,2.02206,0.07938,2.34576,1.44462,0.96926,0.70624,1.84569,1.27352,0.67884,1.22655,0.51467,0.09944,0.65806,0.00047,0.0005,1.68106,0.11931,0.03801,0.0566,885
0.29796,1.08693,0.41961,2.32386,1.05224,0.90642,0.40037,2.37703,2.40903,0.94805,1.57898,0.3248,0.03391,0.88496,0.02286,0.00016,1.99829,1.32575,0.00344,0.06562,886
0.34694,1.29743,0.00857,1.68906,0.81992,1.29852,0.65707,2.36332,1.99254,0.78956,1.65703,0.47551,0.40502,0.77255,4e-05,0.0,1.19022,0.37599,0.02525,0.0579,887
0.26449,2.10943,0.03389,1.88638,1.35335,1.64349,1.44417,1.71162,2.08138,1.52907,1.17344,0.51085,0.06528,0.84796,0.06461,0.00022,1.61378,1.20165,0.07855,0.00923,888
0.06638,1.68245,0.00149,1.92249,1.21988,0.57247,0.93159,1.84947,1.65615,0.84464,1.30123,0.46208,0.09798,0.80357,0.00726,0.0,1.70532,0.64592,0.0096,0.04598,889
0.05832,0.70831,0.07872,1.79076,0.75,0.36741,0.00394,1.88987,1.64447,0.53155,1.44538,0.40615,0.13959,0.7779,6e-05,0.00037,2.01242,1.40975,0.00111,0.06938,890
0.2709,1.99986,0.00214,2.03427,1.02105,1.98194,1.16327,0.7694,1.4597,1.33486,1.36082,0.43763,0.01463,1.04148,0.08993,0.00239,1.17985,1.17658,0.02652,0.02757,891
0.05038,2.16745,0.00084,2.18633,1.66734,0.94072,0.64475,1.99929,1.20224,0.84886,1.15751,0.47421,0.01773,0.75142,0.00305,0.0005,2.00606,0.3657,0.00891,0.05655,892
0.30337,1.38301,0.03276,1.97516,0.94326,1.31648,0.50473,1.55819,1.42364,1.00127,1.164,0.51837,0.05513,0.7462,0.0004,0.00015,1.40903,0.99642,2e-05,0.07028,893
0.11935,1.52021,0.04396,1.64602,1.37766,1.95327,0.24877,2.06492,1.82,1.75265,1.28821,0.44635,0.00507,0.80354,0.00186,0.00021,1.87597,1.95069,0.00061,0.02544,894
0.27323,1.29893,0.03331,1.72313,1.37747,2.04728,0.00768,2.60182,1.40744,1.19928,1.4263,0.46356,0.0736,0.90078,0.02547,0.00033,1.97235,0.80034,0.02265,0.06177,895
0.15142,1.52013,0.01008,1.94973,1.12782,2.17578,0.54403,2.35545,2.18711,1.16949,1.51026,0.35917,0.00773,0.83103,0.00113,0.00122,1.83868,0.96651,0.00872,0.03855,896
0.09621,1.88182,0.0,1.8311,1.66868,0.93611,1.04294,1.29177,1.5747,1.54684,1.20626,0.52688,0.19367,0.66499,0.00126,0.00021,2.4706,1.99635,0.04344,0.00561,897
0.35031,1.73814,0.00064,1.88421,1.4775,1.99904,0.41069,1.96356,1.58438,1.29391,1.13957,0.47377,0.00208,0.76313,0.00256,0.00025,2.07097,1.08007,0.00261,0.02303,898
0.18804,2.13994,0.00047,2.11818,1.47829,1.50337,1.54039,1.74529,2.06481,1.82921,1.23077,0.48963,0.03041,0.74543,0.00037,0.00054,1.51693,1.23268,0.02126,0.06065,899
0.36667,1.2719,0.0991,2.22406,0.88016,0.6813,0.6121,1.2946,1.49826,0.73185,1.26141,0.56196,0.19487,0.68829,0.0011,0.00395,1.56594,1.01208,0.06165,0.08144,900
0.07162,1.10918,0.0373,1.9706,0.96799,0.70973,0.42658,1.58808,2.24413,1.03969,1.6248,0.52506,0.43419,0.76164,0.00781,0.00091,2.17227,2.21751,0.04658,0.02607,901
0.1634,1.29604,0.00032,1.66095,0.62012,0.93108,0.94361,1.76114,2.33088,0.64638,1.41753,0.50182,0.28775,0.70259,0.0063,6e-05,1.18568,0.84192,0.04654,0.01997,902
0.0669,2.1149,0.0,2.36286,1.21631,1.98747,1.07008,1.82646,2.56815,1.89656,0.99444,0.63155,0.11876,0.55907,7e-05,0.00149,1.73178,2.20488,0.11038,0.02935,903
0.11025,0.92025,1e-05,1.14574,0.60781,0.61954,0.74158,1.64536,1.8775,1.49,1.01516,0.67154,0.2403,0.51035,0.01796,0.00042,1.0588,2.11556,0.17466,0.0488,904
0.35227,1.93197,0.23825,2.30641,1.65898,2.06247,0.69749,1.83084,1.66665,1.77653,1.15815,0.47326,0.00067,0.88861,0.05267,0.00251,1.92983,1.42738,0.0329,0.04778,905
0.313,1.00078,0.00487,1.57611,0.67039,1.12675,0.56015,0.854,1.30182,1.11099,1.56773,0.70933,0.71579,0.49826,0.00113,0.00038,1.23651,1.59408,0.12191,0.05371,906
0.32977,1.51081,0.22732,2.38647,1.02859,1.29469,0.35691,1.2999,1.45079,0.94987,1.10864,0.64683,0.22028,0.55492,1e-05,0.00216,1.84586,1.41218,0.11817,0.02849,907
0.1089,1.323,0.0508,1.89266,1.35042,2.13198,0.06529,2.04673,1.80418,1.70885,1.29501,0.45788,0.05562,0.77922,0.00274,0.02078,2.31792,2.14227,0.00135,0.03998,908
0.09825,1.57157,0.00554,1.96892,0.87443,1.11415,0.77176,1.96022,1.8243,0.77237,1.32566,0.47288,0.01815,0.76188,8e-05,0.00284,1.30029,0.50816,0.01594,0.05579,909
0.27646,1.4677,0.03038,2.46738,0.66994,1.17598,0.55856,1.80944,2.15461,0.4073,1.37032,0.46079,0.15047,0.75418,0.00049,7e-05,1.54909,0.64908,0.00475,0.04448,910
0.20397,1.22164,0.182,1.39358,0.56421,1.69336,0.56755,2.12246,1.73025,0.86694,1.17944,0.51972,0.01719,0.76411,0.01878,0.00117,0.73212,0.4449,0.01187,0.03442,911
0.17324,1.45929,0.00448,2.50686,1.29619,0.83999,0.71764,1.5508,2.05469,1.06403,1.70436,0.43,0.17907,0.88572,0.0126,3e-05,2.4274,1.65599,1e-05,0.06577,912
0.06011,2.22523,0.02079,2.15801,1.49648,1.42533,1.52808,1.79879,2.27688,1.90748,1.43816,0.59841,0.3554,0.7665,0.03222,0.00034,1.86985,1.84919,0.09648,0.03729,913
0.06149,2.42354,0.02688,1.62626,1.62975,2.06362,1.42118,1.45945,1.32878,1.91363,1.50777,0.47153,0.23229,0.76994,0.01092,6e-05,1.43495,1.01825,0.03929,0.02025,914
0.35595,2.22028,0.00161,2.42403,1.40708,1.79569,0.59715,1.64776,1.32268,0.84107,1.48327,0.44421,0.12227,0.77064,0.00652,0.0,1.76633,0.41217,0.0,0.03544,915
0.24813,1.83967,0.00376,2.25238,1.39396,2.12098,0.35725,2.41627,2.21147,0.82128,1.51889,0.43459,0.17469,0.85463,0.01266,0.00058,2.24599,0.65927,0.00034,0.01296,916
0.28976,1.54316,0.51187,2.1361,0.86956,1.67505,0.93547,1.51315,2.02229,1.49774,1.11443,0.58137,0.03577,0.66833,1e-05,0.00282,0.99056,1.4628,0.06048,0.03361,917
0.08862,1.25827,0.15981,1.61634,1.09773,1.87474,0.2791,1.05704,1.42736,1.86369,0.97916,0.54809,0.02443,0.63569,0.00028,0.00031,1.83589,2.60119,0.05756,0.00805,918
0.22544,1.44549,0.17143,2.26982,1.13937,1.25108,0.55346,1.6954,2.09152,1.21279,1.20738,0.54057,0.15886,0.68728,0.00621,0.00057,2.05395,1.80167,0.06022,0.03126,919
0.15466,0.97778,0.01878,1.76144,0.96891,1.1825,0.02052,2.24414,2.12567,1.11065,1.2257,0.46922,0.04688,0.78806,0.01937,0.00059,2.0186,1.86222,0.02896,0.04425,920
0.28072,2.13794,0.00058,2.40714,1.25924,1.1921,1.14957,1.44978,1.98751,0.91093,1.09159,0.51002,0.00345,0.76453,0.02474,0.00046,1.92027,0.9924,0.03721,0.00839,921
0.1856,1.06743,0.00912,1.78444,0.77456,1.59292,0.09204,1.80394,1.44156,0.82852,1.73821,0.45048,0.44885,0.78255,0.01499,0.00031,1.61295,1.01117,0.03333,0.05549,922
0.28456,1.77255,0.01066,2.17793,1.42585,1.031,1.15644,1.74007,2.03453,1.57531,1.23142,0.53353,0.16273,0.68449,0.00042,0.00016,1.88594,1.57916,0.05469,0.07023,923
0.25092,1.3223,0.00831,1.73481,1.46483,1.57358,0.12781,2.01235,1.34243,1.47033,1.03497,0.50557,0.00229,0.70062,0.00107,0.01185,2.17818,1.55003,0.00316,0.05389,924
0.25596,1.8413,0.00817,1.7818,0.88327,1.81414,1.50053,1.58223,2.5095,1.43845,1.32239,0.63775,0.42909,0.61934,0.02239,7e-05,1.17118,1.37784,0.12702,0.00622,925
0.08061,2.28421,3e-05,2.41498,1.54684,0.70225,1.4862,1.53133,2.15795,1.17531,1.15905,0.50797,0.01835,0.77011,2e-05,0.00021,2.25489,1.32341,0.00914,0.01405,926
0.15628,1.34725,0.02836,1.48913,0.7882,1.96091,0.73746,1.73026,2.06851,1.17296,1.792,0.49043,0.43115,0.81827,0.00947,0.00049,1.26314,1.19708,0.01802,0.01014,927
0.10652,1.63316,0.25741,2.16829,1.67565,1.5072,0.22736,2.6922,1.87397,1.4898,1.17709,0.52245,0.12345,0.66145,0.00633,0.0,2.45743,1.41167,0.06155,0.04257,928
0.15607,1.12105,0.1397,2.28543,0.8967,1.20043,0.41013,1.73829,2.4712,1.13441,1.21028,0.48801,0.02017,0.74155,0.00246,0.00084,1.99774,2.07307,0.0253,0.04575,929
0.35577,1.17115,0.0251,1.60824,0.9828,1.51614,0.93252,1.91681,2.25121,1.60178,1.63954,0.43213,0.15126,0.82433,0.00083,0.00042,1.44703,1.65586,0.02502,0.06444,930
0.19673,1.47958,0.19691,1.77692,0.72093,1.11734,1.31046,1.725,2.36221,1.23672,1.278,0.62032,0.22427,0.63997,0.00049,0.00235,0.95458,1.18234,0.06534,0.03565,931
0.12648,1.76619,0.01438,1.99128,1.32232,1.22055,0.97418,1.70045,1.96348,1.15172,1.59314,0.42848,0.1746,0.8279,0.00819,0.0,2.00512,1.22801,0.00897,0.01834,932
0.18656,2.33792,0.06383,2.65836,1.60938,1.14512,1.1023,2.61248,2.13893,1.16521,1.18699,0.50687,0.06151,0.79629,0.02416,4e-05,1.64901,0.23692,0.03123,0.07274,933
0.09537,1.90249,0.09998,2.85282,1.3656,2.10101,0.39472,1.79665,1.8232,1.70959,1.12667,0.61672,0.22096,0.60202,0.02841,0.00144,1.995,1.8906,0.14006,0.06661,934
0.13824,1.87984,0.00229,2.02378,1.51601,1.16255,1.20795,2.00028,2.28543,1.39312,1.33399,0.4164,8e-05,1.07315,0.09987,0.00204,2.22539,1.42176,0.01498,0.01823,935
0.33428,1.57835,0.0573,2.48333,1.08198,1.91063,0.45929,1.37749,1.90844,1.2309,1.14148,0.55285,0.00589,0.99083,0.13933,2e-05,1.9795,1.73633,0.14687,0.03681,936
0.31932,1.52624,0.0059,1.74833,1.27493,1.19903,0.60577,2.37364,1.81482,1.01443,1.20131,0.49113,0.07765,0.73917,0.00088,0.00437,1.80653,0.74729,0.01667,0.03623,937
0.05,0.85371,0.02085,1.45911,0.71628,0.5728,0.08306,1.63754,1.69352,1.11952,1.09057,0.60008,0.15105,0.62343,0.02022,0.00049,1.59566,2.28878,0.10556,0.04898,938
0.33321,1.38671,0.14011,1.97101,1.3379,1.72559,0.25,2.13125,1.8054,1.29401,1.29912,0.52567,0.00694,1.06119,0.08503,0.00068,2.06587,1.4291,0.03219,0.04201,939
0.28596,1.22199,6e-05,2.07322,1.23364,0.79487,0.94883,1.7043,2.26589,1.25874,1.3603,0.39811,0.01122,0.8116,0.01055,0.00823,2.16126,1.6286,0.01547,0.07701,940
0.1972,1.74749,0.01516,1.56063,1.51466,1.42438,0.47634,1.50757,0.94824,1.10387,1.1344,0.51462,0.06642,0.71911,7e-05,1e-05,1.92422,0.87534,0.02788,0.01433,941
0.24782,1.58102,0.0205,1.84391,1.28343,1.1561,0.97972,2.22197,2.04982,1.7281,0.96583,0.60028,0.06562,0.61061,0.01657,0.00185,1.66413,1.6152,0.10401,0.06906,942
0.05248,1.58777,0.00864,2.25911,0.81284,1.84824,0.08499,1.27567,1.19532,0.51429,1.53112,0.4676,0.17144,0.8239,0.00184,0.0004,1.76448,0.7123,0.00621,0.0152,943
